HallwayType,TimeToSubway,SubwayStation,N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(PublicOffice),N_SchoolNearBy(University),N_Parkinglot(Basement),YearBuilt,N_FacilitiesInApt,Size(sqf),SalePrice,ApartmentAge,TotalNearbyFacilities,ParkingToSizeRatio
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,206194,11,14.0,0.8730853391684902
0,3,6,1.0,5.0,2.0,18.0,1986,3,508,44247,30,8.0,0.03543307086614173
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,196460,11,14.0,0.8730853391684902
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,143238,3,8.0,1.4440993788819876
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,105309,23,16.0,0.8322981366459627
2,1,4,1.0,2.0,2.0,184.0,2006,5,910,232743,10,5.0,0.2021978021978022
1,2,5,5.0,6.0,5.0,536.0,1993,4,1761,190265,23,16.0,0.3043725156161272
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,149274,3,8.0,1.4440993788819876
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,78761,24,17.0,0.0
2,0,1,0.0,0.0,0.0,203.0,2014,10,914,367256,2,0.0,0.22210065645514224
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,201566,7,5.0,0.2230769230769231
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,85398,23,16.0,0.8322981366459627
2,3,7,0.0,1.0,1.0,1321.0,2015,10,910,376106,1,2.0,1.4516483516483516
2,1,4,1.0,5.0,1.0,0.0,1986,4,914,153982,30,7.0,0.0
2,1,4,1.0,5.0,1.0,0.0,1986,4,1131,168141,30,7.0,0.0
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,279646,9,5.0,1.4631336405529953
0,3,6,1.0,5.0,2.0,18.0,1986,3,793,169911,30,8.0,0.02269861286254729
2,0,6,0.0,1.0,2.0,536.0,2006,5,914,314159,10,3.0,0.5864332603938731
0,1,5,5.0,7.0,5.0,0.0,1992,3,576,115044,24,17.0,0.0
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,353982,9,5.0,1.4631336405529953
2,0,6,0.0,3.0,2.0,475.0,2008,8,829,295575,8,5.0,0.5729794933655006
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,212389,9,5.0,1.4631336405529953
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,157522,23,16.0,0.5864332603938731
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,120353,23,16.0,0.8322981366459627
2,4,7,2.0,2.0,1.0,203.0,2009,5,1160,212389,7,5.0,0.175
2,0,6,0.0,3.0,2.0,475.0,2008,8,914,346902,8,5.0,0.5196936542669585
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,161946,11,14.0,0.8730853391684902
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,144752,3,8.0,1.4440993788819876
2,0,5,5.0,7.0,5.0,1174.0,2014,9,644,265486,2,17.0,1.8229813664596273
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,113716,11,14.0,1.3951048951048952
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,172566,11,14.0,0.8730853391684902
1,2,2,1.0,7.0,3.0,56.0,1997,5,558,68141,19,11.0,0.1003584229390681
2,0,6,0.0,1.0,2.0,536.0,2006,5,914,200000,10,3.0,0.5864332603938731
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,149619,7,5.0,0.2230769230769231
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,61946,23,16.0,0.8322981366459627
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,203982,11,14.0,0.8730853391684902
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,81858,24,17.0,0.0
2,4,7,2.0,2.0,1.0,203.0,2009,5,914,192920,7,5.0,0.22210065645514224
2,0,4,0.0,5.0,3.0,930.0,2013,7,907,259026,3,8.0,1.0253583241455346
2,0,5,5.0,7.0,5.0,1174.0,2014,9,914,354867,2,17.0,1.2844638949671772
1,2,5,5.0,6.0,5.0,536.0,1993,4,1761,176991,23,16.0,0.3043725156161272
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,175221,7,5.0,0.2230769230769231
2,1,4,1.0,2.0,2.0,184.0,2006,5,636,193805,10,5.0,0.2893081761006289
2,0,4,0.0,5.0,3.0,930.0,2013,7,426,102601,3,8.0,2.183098591549296
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1387,361946,9,5.0,0.9156452775775054
2,0,6,0.0,3.0,2.0,475.0,2008,8,829,168141,8,5.0,0.5729794933655006
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,163716,7,5.0,0.2230769230769231
2,0,5,5.0,7.0,5.0,1174.0,2014,9,640,276106,2,17.0,1.834375
2,1,4,1.0,5.0,1.0,0.0,1986,4,1377,170796,30,7.0,0.0
1,2,5,5.0,6.0,5.0,536.0,1993,4,1451,173008,23,16.0,0.3694004135079256
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,263716,9,5.0,1.4631336405529953
2,0,5,5.0,7.0,5.0,1174.0,2014,9,644,287610,2,17.0,1.8229813664596273
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,149274,3,8.0,1.4440993788819876
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1387,460176,9,5.0,0.9156452775775054
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,265486,7,5.0,0.2230769230769231
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,150442,23,16.0,0.5864332603938731
2,0,5,2.0,3.0,1.0,181.0,2006,4,903,168141,10,6.0,0.20044296788482835
2,0,5,5.0,7.0,5.0,1174.0,2014,9,914,341150,2,17.0,1.2844638949671772
0,0,4,0.0,3.0,2.0,0.0,1978,3,779,194690,38,5.0,0.0
2,0,1,0.0,4.0,1.0,605.0,2007,5,1690,442477,9,5.0,0.35798816568047337
0,0,4,0.0,3.0,2.0,0.0,1978,3,871,115044,38,5.0,0.0
2,0,6,0.0,1.0,2.0,536.0,2006,5,1743,342477,10,3.0,0.30751577739529545
1,2,2,1.0,7.0,3.0,56.0,1997,5,644,100000,19,11.0,0.08695652173913043
1,2,5,5.0,6.0,5.0,536.0,1993,4,1761,181415,23,16.0,0.3043725156161272
2,0,1,0.0,4.0,1.0,605.0,2007,5,1483,370796,9,5.0,0.4079568442346595
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,38761,24,17.0,0.0
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,149274,3,8.0,1.4440993788819876
2,0,5,5.0,7.0,5.0,1174.0,2014,9,914,349557,2,17.0,1.2844638949671772
2,0,6,0.0,1.0,2.0,536.0,2006,5,1437,287610,10,3.0,0.3729993041057759
1,3,0,5.0,5.0,4.0,798.0,2005,7,743,137168,11,14.0,1.0740242261103634
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,191150,9,5.0,1.4631336405529953
0,1,5,5.0,7.0,5.0,0.0,1992,3,640,96460,24,17.0,0.0
1,2,5,5.0,6.0,5.0,536.0,1993,4,1761,218584,23,16.0,0.3043725156161272
2,0,1,0.0,4.0,1.0,605.0,2007,5,1334,315929,9,5.0,0.4535232383808096
2,0,5,2.0,3.0,1.0,181.0,2006,4,903,201327,10,6.0,0.20044296788482835
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,168141,23,16.0,0.8322981366459627
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,164601,23,16.0,0.5864332603938731
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,178761,23,16.0,0.5864332603938731
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,210619,11,14.0,1.3951048951048952
2,0,5,5.0,7.0,5.0,1174.0,2014,9,846,330973,2,17.0,1.387706855791962
2,0,1,0.0,4.0,1.0,605.0,2007,5,1483,383185,9,5.0,0.4079568442346595
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,200884,23,16.0,0.5864332603938731
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,149274,3,8.0,1.4440993788819876
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1643,343628,9,5.0,0.772976262933658
2,1,4,1.0,5.0,1.0,0.0,1986,4,1313,214159,30,7.0,0.0
2,0,6,0.0,3.0,2.0,475.0,2008,8,914,216814,8,5.0,0.5196936542669585
0,0,4,0.0,3.0,2.0,0.0,1978,3,903,194690,38,5.0,0.0
1,2,5,5.0,6.0,5.0,536.0,1993,4,1451,256637,23,16.0,0.3694004135079256
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1387,356637,9,5.0,0.9156452775775054
2,0,1,0.0,0.0,0.0,203.0,2014,10,914,369026,2,0.0,0.22210065645514224
2,0,1,0.0,4.0,1.0,605.0,2007,5,1690,462831,9,5.0,0.35798816568047337
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,157522,23,16.0,0.5864332603938731
2,4,7,2.0,2.0,1.0,203.0,2009,5,1160,250000,7,5.0,0.175
2,0,1,0.0,4.0,1.0,605.0,2007,5,1273,327433,9,5.0,0.4752553024351925
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,130973,11,14.0,1.3951048951048952
1,2,2,1.0,7.0,3.0,56.0,1997,5,558,63274,19,11.0,0.1003584229390681
2,0,5,5.0,7.0,5.0,1174.0,2014,9,910,384070,2,17.0,1.2901098901098902
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1519,398230,9,5.0,0.8360763660302831
1,2,5,1.0,5.0,4.0,79.0,1992,3,914,84070,24,10.0,0.08643326039387308
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,146256,3,8.0,1.4440993788819876
2,1,4,1.0,5.0,1.0,0.0,1986,4,1131,189380,30,7.0,0.0
2,0,5,5.0,7.0,5.0,1174.0,2014,9,907,349557,2,17.0,1.2943770672546857
1,2,2,1.0,7.0,3.0,56.0,1997,5,430,84955,19,11.0,0.13023255813953488
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,88495,11,14.0,1.3951048951048952
2,1,4,1.0,2.0,2.0,184.0,2006,5,636,253982,10,5.0,0.2893081761006289
2,0,1,0.0,2.0,2.0,524.0,2007,4,1394,371681,9,4.0,0.37589670014347204
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,88495,23,16.0,0.8322981366459627
2,0,6,0.0,1.0,2.0,536.0,2006,5,1743,300884,10,3.0,0.30751577739529545
2,0,6,0.0,1.0,2.0,536.0,2006,5,1437,265486,10,3.0,0.3729993041057759
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,168141,23,16.0,0.8322981366459627
2,0,4,0.0,5.0,3.0,930.0,2013,7,910,309734,3,8.0,1.021978021978022
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1387,325663,9,5.0,0.9156452775775054
2,0,5,2.0,3.0,1.0,181.0,2006,4,903,194690,10,6.0,0.20044296788482835
2,0,6,0.0,3.0,2.0,475.0,2008,8,914,230088,8,5.0,0.5196936542669585
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,238053,9,5.0,1.4631336405529953
2,1,4,1.0,5.0,1.0,0.0,1986,4,1131,170796,30,7.0,0.0
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1643,451327,9,5.0,0.772976262933658
2,0,5,5.0,7.0,5.0,1174.0,2014,9,640,290265,2,17.0,1.834375
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,144752,3,8.0,1.4440993788819876
2,0,6,0.0,3.0,2.0,475.0,2008,8,914,212389,8,5.0,0.5196936542669585
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,94690,24,17.0,0.0
2,0,1,0.0,2.0,2.0,524.0,2007,4,914,210619,9,4.0,0.5733041575492341
0,3,3,2.0,5.0,0.0,76.0,1985,3,587,53097,31,7.0,0.12947189097103917
2,0,4,0.0,5.0,3.0,930.0,2013,7,910,258079,3,8.0,1.021978021978022
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,308849,9,5.0,1.4631336405529953
2,0,6,0.0,3.0,2.0,475.0,2008,8,829,217699,8,5.0,0.5729794933655006
2,0,1,0.0,4.0,1.0,605.0,2007,5,1483,353982,9,5.0,0.4079568442346595
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,185840,11,14.0,0.8730853391684902
2,0,5,5.0,7.0,5.0,1174.0,2014,9,640,257522,2,17.0,1.834375
2,0,6,0.0,1.0,2.0,536.0,2006,5,818,211061,10,3.0,0.6552567237163814
1,3,0,5.0,5.0,4.0,798.0,2005,7,743,170796,11,14.0,1.0740242261103634
2,0,1,0.0,4.0,1.0,605.0,2007,5,1483,318584,9,5.0,0.4079568442346595
2,1,4,1.0,5.0,1.0,0.0,1986,4,1377,198230,30,7.0,0.0
2,0,6,0.0,1.0,2.0,536.0,2006,5,1412,295575,10,3.0,0.37960339943342775
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,92035,23,16.0,0.8322981366459627
0,3,1,0.0,3.0,2.0,108.0,2014,2,213,74955,2,5.0,0.5070422535211268
2,0,4,0.0,5.0,3.0,930.0,2013,7,910,367256,3,8.0,1.021978021978022
0,0,4,0.0,3.0,2.0,0.0,1978,3,1327,166371,38,5.0,0.0
2,0,6,0.0,3.0,2.0,475.0,2008,8,829,210619,8,5.0,0.5729794933655006
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,70796,24,17.0,0.0
2,1,4,1.0,5.0,1.0,0.0,1986,4,1131,162831,30,7.0,0.0
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,176106,23,16.0,0.8322981366459627
0,1,5,5.0,7.0,5.0,0.0,1992,3,576,58849,24,17.0,0.0
2,0,5,5.0,7.0,5.0,1174.0,2014,9,910,367256,2,17.0,1.2901098901098902
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1387,398230,9,5.0,0.9156452775775054
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,188495,11,14.0,0.8730853391684902
1,2,2,1.0,7.0,3.0,56.0,1997,5,644,84070,19,11.0,0.08695652173913043
2,0,1,0.0,2.0,2.0,524.0,2007,4,1366,243362,9,4.0,0.383601756954612
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,37168,24,17.0,0.0
1,2,5,1.0,5.0,4.0,79.0,1992,3,1448,123893,24,10.0,0.054558011049723756
2,3,7,0.0,1.0,1.0,1321.0,2015,10,644,247787,1,2.0,2.051242236024845
2,0,6,0.0,1.0,2.0,536.0,2006,5,818,181415,10,3.0,0.6552567237163814
2,4,7,2.0,2.0,1.0,203.0,2009,5,1160,207522,7,5.0,0.175
0,3,6,1.0,5.0,2.0,18.0,1986,3,910,175221,30,8.0,0.01978021978021978
2,1,4,1.0,5.0,1.0,0.0,1986,4,1131,225663,30,7.0,0.0
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,145628,7,5.0,0.2230769230769231
2,0,4,0.0,5.0,3.0,930.0,2013,7,910,300884,3,8.0,1.021978021978022
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,78761,24,17.0,0.0
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,278761,11,14.0,0.8730853391684902
2,0,5,2.0,3.0,1.0,181.0,2006,4,903,167964,10,6.0,0.20044296788482835
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,276991,11,14.0,0.8730853391684902
2,0,6,0.0,3.0,2.0,475.0,2008,8,829,235840,8,5.0,0.5729794933655006
2,0,1,0.0,4.0,1.0,605.0,2007,5,1483,300884,9,5.0,0.4079568442346595
2,0,4,0.0,5.0,3.0,930.0,2013,7,907,281415,3,8.0,1.0253583241455346
2,0,1,0.0,4.0,1.0,605.0,2007,5,1483,371681,9,5.0,0.4079568442346595
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,147761,3,8.0,1.4440993788819876
2,1,4,1.0,5.0,1.0,0.0,1986,4,914,232743,30,7.0,0.0
1,2,2,1.0,7.0,3.0,56.0,1997,5,430,88495,19,11.0,0.13023255813953488
2,0,6,0.0,1.0,2.0,536.0,2006,5,914,247787,10,3.0,0.5864332603938731
2,0,6,0.0,1.0,2.0,536.0,2006,5,818,204424,10,3.0,0.6552567237163814
2,0,6,0.0,3.0,2.0,475.0,2008,8,1167,264424,8,5.0,0.4070265638389032
2,1,4,1.0,5.0,1.0,0.0,1986,4,1313,176991,30,7.0,0.0
0,3,6,1.0,5.0,2.0,18.0,1986,3,793,97345,30,8.0,0.02269861286254729
0,3,6,1.0,5.0,2.0,18.0,1986,3,910,94690,30,8.0,0.01978021978021978
2,0,4,0.0,5.0,3.0,930.0,2013,7,910,346902,3,8.0,1.021978021978022
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,153982,11,14.0,1.3951048951048952
2,1,4,1.0,5.0,1.0,0.0,1986,4,914,133628,30,7.0,0.0
2,0,5,2.0,3.0,1.0,181.0,2006,4,1192,245132,10,6.0,0.1518456375838926
1,2,5,1.0,5.0,4.0,79.0,1992,3,644,88495,24,10.0,0.12267080745341614
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1643,400884,9,5.0,0.772976262933658
0,3,1,0.0,3.0,2.0,108.0,2014,2,288,107079,2,5.0,0.375
2,0,6,0.0,3.0,2.0,475.0,2008,8,914,225663,8,5.0,0.5196936542669585
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,261061,11,14.0,0.8730853391684902
2,0,4,0.0,5.0,3.0,930.0,2013,7,426,103663,3,8.0,2.183098591549296
2,0,5,5.0,7.0,5.0,1174.0,2014,9,910,346902,2,17.0,1.2901098901098902
0,0,4,0.0,3.0,2.0,0.0,1978,3,903,139823,38,5.0,0.0
0,1,5,5.0,7.0,5.0,0.0,1992,3,355,89380,24,17.0,0.0
2,1,4,1.0,5.0,1.0,0.0,1986,4,914,158407,30,7.0,0.0
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1387,319469,9,5.0,0.9156452775775054
0,0,4,0.0,3.0,2.0,0.0,1978,3,903,150442,38,5.0,0.0
2,0,6,0.0,1.0,2.0,536.0,2006,5,1149,376106,10,3.0,0.46649260226283723
2,1,4,1.0,5.0,1.0,0.0,1986,4,1377,252212,30,7.0,0.0
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,260619,7,5.0,0.2230769230769231
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,137168,23,16.0,0.5864332603938731
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,232743,9,5.0,1.4631336405529953
0,3,1,0.0,3.0,2.0,108.0,2014,2,213,75221,2,5.0,0.5070422535211268
2,0,1,0.0,4.0,1.0,605.0,2007,5,1690,446902,9,5.0,0.35798816568047337
1,2,5,5.0,6.0,5.0,536.0,1993,4,1288,179646,23,16.0,0.4161490683229814
2,4,7,2.0,2.0,1.0,203.0,2009,5,1160,265442,7,5.0,0.175
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,150778,3,8.0,1.4440993788819876
0,3,6,1.0,5.0,2.0,18.0,1986,3,508,55752,30,8.0,0.03543307086614173
2,1,4,1.0,5.0,1.0,0.0,1986,4,1377,184070,30,7.0,0.0
2,0,1,0.0,2.0,2.0,524.0,2007,4,1394,263716,9,4.0,0.37589670014347204
2,0,1,0.0,4.0,1.0,605.0,2007,5,1690,365486,9,5.0,0.35798816568047337
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,75088,11,14.0,1.3951048951048952
2,1,4,1.0,5.0,1.0,0.0,1986,4,1377,343362,30,7.0,0.0
2,0,1,0.0,2.0,2.0,524.0,2007,4,1394,282566,9,4.0,0.37589670014347204
2,1,4,1.0,5.0,1.0,0.0,1986,4,1796,265486,30,7.0,0.0
1,3,0,5.0,5.0,4.0,798.0,2005,7,743,135398,11,14.0,1.0740242261103634
2,1,4,1.0,5.0,1.0,0.0,1986,4,1131,151327,30,7.0,0.0
2,0,1,0.0,2.0,2.0,524.0,2007,4,1394,286902,9,4.0,0.37589670014347204
1,3,0,5.0,5.0,4.0,798.0,2005,7,743,139823,11,14.0,1.0740242261103634
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,238938,9,5.0,1.4631336405529953
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,75088,11,14.0,1.3951048951048952
0,0,4,0.0,3.0,2.0,0.0,1978,3,903,181415,38,5.0,0.0
2,0,1,0.0,2.0,2.0,524.0,2007,4,1394,253982,9,4.0,0.37589670014347204
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1519,484955,9,5.0,0.8360763660302831
1,2,2,1.0,7.0,3.0,56.0,2003,5,907,123008,13,11.0,0.06174200661521499
2,1,4,1.0,2.0,2.0,184.0,2006,5,910,225663,10,5.0,0.2021978021978022
1,3,0,5.0,5.0,4.0,798.0,2005,7,743,141592,11,14.0,1.0740242261103634
0,3,1,0.0,3.0,2.0,108.0,2014,2,288,99115,2,5.0,0.375
2,0,4,0.0,5.0,3.0,930.0,2013,7,426,103663,3,8.0,2.183098591549296
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,265486,3,8.0,1.4440993788819876
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,140380,3,8.0,1.4440993788819876
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,151769,23,16.0,0.8322981366459627
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,94690,23,16.0,0.8322981366459627
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,163716,7,5.0,0.2230769230769231
2,0,5,5.0,7.0,5.0,1174.0,2014,9,644,247787,2,17.0,1.8229813664596273
2,0,6,0.0,3.0,2.0,475.0,2008,8,914,325663,8,5.0,0.5196936542669585
1,3,0,5.0,5.0,4.0,798.0,2005,7,914,246902,11,14.0,0.8730853391684902
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,113274,11,14.0,1.3951048951048952
2,3,7,0.0,1.0,1.0,1321.0,2015,10,644,321238,1,2.0,2.051242236024845
2,4,7,2.0,2.0,1.0,203.0,2009,5,1160,209734,7,5.0,0.175
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,193805,11,14.0,1.3951048951048952
0,1,5,5.0,7.0,5.0,0.0,1992,3,576,66371,24,17.0,0.0
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,75920,11,14.0,1.3951048951048952
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,92035,23,16.0,0.8322981366459627
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,75920,11,14.0,1.3951048951048952
2,0,1,0.0,4.0,1.0,605.0,2007,5,1334,347787,9,5.0,0.4535232383808096
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,158407,11,14.0,1.3951048951048952
2,0,1,0.0,4.0,1.0,605.0,2007,5,1273,296460,9,5.0,0.4752553024351925
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1519,362831,9,5.0,0.8360763660302831
2,0,1,0.0,2.0,2.0,524.0,2007,4,1366,256637,9,4.0,0.383601756954612
2,1,4,1.0,5.0,1.0,0.0,1986,4,1377,345132,30,7.0,0.0
0,0,4,0.0,3.0,2.0,0.0,1978,3,903,176991,38,5.0,0.0
2,1,4,1.0,5.0,1.0,0.0,1986,4,1131,161061,30,7.0,0.0
2,0,5,5.0,7.0,5.0,1174.0,2014,9,910,334513,2,17.0,1.2901098901098902
2,3,7,0.0,1.0,1.0,1321.0,2015,10,910,393805,1,2.0,1.4516483516483516
2,1,4,1.0,5.0,1.0,0.0,1986,4,914,185840,30,7.0,0.0
1,3,0,5.0,5.0,4.0,798.0,2005,7,743,140265,11,14.0,1.0740242261103634
2,0,6,0.0,3.0,2.0,475.0,2008,8,829,242477,8,5.0,0.5729794933655006
2,4,7,2.0,2.0,1.0,203.0,2009,5,914,200522,7,5.0,0.22210065645514224
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,201769,11,14.0,1.3951048951048952
2,0,1,0.0,0.0,0.0,203.0,2014,10,914,362831,2,0.0,0.22210065645514224
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,149274,3,8.0,1.4440993788819876
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,291150,9,5.0,1.4631336405529953
2,0,1,0.0,2.0,2.0,524.0,2007,4,1419,236725,9,4.0,0.3692741367159972
2,0,4,0.0,3.0,2.0,1270.0,2007,10,1643,339035,9,5.0,0.772976262933658
2,1,4,1.0,5.0,1.0,0.0,1986,4,914,141592,30,7.0,0.0
1,2,5,1.0,5.0,4.0,79.0,1992,3,644,131858,24,10.0,0.12267080745341614
2,1,4,1.0,5.0,1.0,0.0,1986,4,1313,154867,30,7.0,0.0
2,1,4,1.0,2.0,2.0,184.0,2006,5,814,245132,10,5.0,0.22604422604422605
2,0,4,0.0,5.0,3.0,930.0,2013,7,910,325663,3,8.0,1.021978021978022
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,159292,23,16.0,0.5864332603938731
0,3,1,0.0,3.0,2.0,108.0,2014,2,213,72566,2,5.0,0.5070422535211268
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,292035,9,5.0,1.4631336405529953
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,198256,7,5.0,0.2230769230769231
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,238938,9,5.0,1.4631336405529953
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,147761,3,8.0,1.4440993788819876
2,3,7,0.0,1.0,1.0,1321.0,2015,10,910,384955,1,2.0,1.4516483516483516
2,0,1,0.0,2.0,2.0,524.0,2007,4,1366,270796,9,4.0,0.383601756954612
2,0,5,5.0,7.0,5.0,1174.0,2014,9,907,336283,2,17.0,1.2943770672546857
1,2,5,1.0,5.0,4.0,79.0,1992,3,914,110619,24,10.0,0.08643326039387308
1,2,5,5.0,6.0,5.0,536.0,1993,4,644,83628,23,16.0,0.8322981366459627
2,0,6,0.0,1.0,2.0,536.0,2006,5,914,203539,10,3.0,0.5864332603938731
2,1,4,1.0,2.0,2.0,184.0,2006,5,636,224778,10,5.0,0.2893081761006289
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,338938,9,5.0,1.4631336405529953
2,0,1,0.0,2.0,2.0,524.0,2007,4,1419,333628,9,4.0,0.3692741367159972
2,4,7,2.0,2.0,1.0,203.0,2009,5,1160,262920,7,5.0,0.175
2,0,5,2.0,3.0,1.0,181.0,2006,4,903,176106,10,6.0,0.20044296788482835
2,0,6,0.0,3.0,2.0,475.0,2008,8,829,292035,8,5.0,0.5729794933655006
2,1,4,1.0,5.0,1.0,0.0,1986,4,914,154867,30,7.0,0.0
2,1,4,1.0,2.0,2.0,184.0,2006,5,814,203539,10,5.0,0.22604422604422605
1,2,5,5.0,6.0,5.0,536.0,1993,4,914,132743,23,16.0,0.5864332603938731
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,75920,11,14.0,1.3951048951048952
2,4,7,2.0,2.0,1.0,203.0,2009,5,1160,265442,7,5.0,0.175
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,237168,9,5.0,1.4631336405529953
2,0,1,0.0,2.0,2.0,524.0,2007,4,1394,262831,9,4.0,0.37589670014347204
2,1,4,1.0,5.0,1.0,0.0,1986,4,1377,238938,30,7.0,0.0
2,0,1,0.0,4.0,1.0,605.0,2007,5,1629,319469,9,5.0,0.37139349294045426
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,149274,3,8.0,1.4440993788819876
1,3,0,5.0,5.0,4.0,798.0,2005,7,572,156637,11,14.0,1.3951048951048952
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,150778,3,8.0,1.4440993788819876
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,304424,7,5.0,0.2230769230769231
2,4,7,2.0,2.0,1.0,203.0,2009,5,910,281415,7,5.0,0.2230769230769231
0,0,4,0.0,3.0,2.0,0.0,1978,3,871,233185,38,5.0,0.0
2,0,4,0.0,5.0,3.0,930.0,2013,7,644,150778,3,8.0,1.4440993788819876
2,0,4,0.0,3.0,2.0,1270.0,2007,10,868,212389,9,5.0,1.4631336405529953
